Id,Date,Hour,Temperature,Humidity,Wind_Speed,Visibility,Dew_Point,Solar_Radiation,Rainfall,Snowfall,Season,IsHoliday,IsFunctioningDay,Bikes_Rented
1981,21022018,13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,1,0,1,299
1982,21022018,14,3.3,14,2.9,1985,-21.7,2.49,0.0,0.0,1,0,1,365
1983,21022018,15,4.2,15,2.7,1995,-20.2,2.21,0.0,0.0,1,0,1,366
1984,21022018,16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,1,0,1,409
1985,21022018,17,3.1,14,3.7,2000,-21.9,1.0,0.0,0.0,1,0,1,469
1987,21022018,19,-0.1,39,2.8,2000,-12.4,0.0,0.0,0.0,1,0,1,460
1988,21022018,20,-1.1,43,1.5,2000,-12.1,0.0,0.0,0.0,1,0,1,356
1989,21022018,21,-1.6,52,2.2,2000,-10.1,0.0,0.0,0.0,1,0,1,345
1990,21022018,22,-2.2,55,1.4,2000,-10.0,0.0,0.0,0.0,1,0,1,299
1991,21022018,23,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,1,0,1,223
1992,22022018,0,-2.7,58,1.7,2000,-9.8,0.0,0.0,0.0,1,0,1,195
1994,22022018,2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,1,0,1,116
1996,22022018,4,-2.4,58,0.3,2000,-9.5,0.0,0.0,0.0,1,0,1,66
1997,22022018,5,-2.4,59,1.1,1984,-9.3,0.0,0.0,0.0,1,0,1,75
1998,22022018,6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,1,0,1,151
1999,22022018,7,-3.7,64,0.7,1891,-9.5,0.0,0.0,0.0,1,0,1,373
2000,22022018,8,-3.6,63,0.9,1473,-9.6,0.07,0.0,0.0,1,0,1,783
2001,22022018,9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,1,0,1,383
2002,22022018,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,1,0,1,259
2003,22022018,11,2.7,44,0.9,1761,-8.3,1.45,0.0,0.0,1,0,1,308
2004,22022018,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,1,0,1,352
2005,22022018,13,4.5,51,3.8,1108,-4.7,1.08,0.0,0.0,1,0,1,316
2006,22022018,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,1,0,1,331
2007,22022018,15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,1,0,1,356
2009,22022018,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,1,0,1,465
2010,22022018,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,1,0,1,730
2011,22022018,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,1,0,1,499
2013,22022018,21,2.9,64,2.5,1154,-3.2,0.0,0.0,0.0,1,0,1,393
2014,22022018,22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,1,0,1,346
2015,22022018,23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,1,0,1,202
2016,23022018,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,1,0,1,42
2017,23022018,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,1,0,1,55
2018,23022018,2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,1,0,1,62
2020,23022018,4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,1,0,1,36
2022,23022018,6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,1,0,1,63
2023,23022018,7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,1,0,1,174
2024,23022018,8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,1,0,1,391
2026,23022018,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,1,0,1,184
2027,23022018,11,3.8,72,0.9,236,-0.7,1.1,0.0,3.4,1,0,1,230
2028,23022018,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,1,0,1,283
2029,23022018,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,1,0,1,304
2030,23022018,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,1,0,1,312
2032,23022018,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,1,0,1,354
2033,23022018,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,1,0,1,470
2034,23022018,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,1,0,1,669
2035,23022018,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,1,0,1,421
2036,23022018,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,1,0,1,295
2037,23022018,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,1,0,1,321
2039,23022018,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,1,0,1,243
2042,24022018,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,1,0,1,197
2043,24022018,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,1,0,1,133
2044,24022018,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,1,0,1,63
2045,24022018,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,1,0,1,58
2046,24022018,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,1,0,1,72
2047,24022018,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,1,0,1,108
2048,24022018,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,1,0,1,203
2049,24022018,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,1,0,1,253
2050,24022018,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,1,0,1,259
2051,24022018,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,1,0,1,298
2053,24022018,13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,1,0,1,412
2054,24022018,14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,1,0,1,454
2055,24022018,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,1,0,1,467
2056,24022018,16,5.9,21,3.0,1864,-14.8,1.34,0.0,0.0,1,0,1,509
2057,24022018,17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,1,0,1,462
2058,24022018,18,3.5,30,2.9,1726,-12.4,0.31,0.0,0.0,1,0,1,379
2059,24022018,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,1,0,1,306
2060,24022018,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,1,0,1,233
2061,24022018,21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,1,0,1,232
2062,24022018,22,0.1,32,0.9,1937,-14.6,0.0,0.0,0.0,1,0,1,219
2063,24022018,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,1,0,1,187
2066,25022018,2,-1.5,46,1.1,1744,-11.6,0.0,0.0,0.0,1,0,1,124
2067,25022018,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,1,0,1,103
2068,25022018,4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,1,0,1,52
2069,25022018,5,-0.7,41,0.9,1442,-12.3,0.0,0.0,0.0,1,0,1,37
2070,25022018,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,1,0,1,54
2071,25022018,7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,1,0,1,77
2073,25022018,9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,1,0,1,173
2074,25022018,10,2.1,42,1.1,1564,-9.5,1.12,0.0,0.0,1,0,1,195
2075,25022018,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,1,0,1,244
2076,25022018,12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,1,0,1,396
2077,25022018,13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,1,0,1,482
2078,25022018,14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,1,0,1,572
2079,25022018,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,1,0,1,612
2080,25022018,16,7.6,18,3.2,1930,-15.2,1.73,0.0,0.0,1,0,1,688
2081,25022018,17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,1,0,1,589
2082,25022018,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,1,0,1,402
2084,25022018,20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,1,0,1,232
2085,25022018,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,1,0,1,239
2086,25022018,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,1,0,1,230
2087,25022018,23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,1,0,1,173
2088,26022018,0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,1,0,1,135
2089,26022018,1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,1,0,1,122
2091,26022018,3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,1,0,1,46
2092,26022018,4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,1,0,1,46
2094,26022018,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,1,0,1,161
2095,26022018,7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,1,0,1,402
2096,26022018,8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,1,0,1,786
2097,26022018,9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,1,0,1,416
2099,26022018,11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,1,0,1,356
2100,26022018,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,1,0,1,428
2101,26022018,13,8.1,26,1.2,1422,-10.2,2.48,0.0,0.0,1,0,1,444
2102,26022018,14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,1,0,1,455
2104,26022018,16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,1,0,1,555
2105,26022018,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,1,0,1,646
2107,26022018,19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,1,0,1,619
2108,26022018,20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,1,0,1,483
2109,26022018,21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,1,0,1,512
2110,26022018,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,1,0,1,443
2111,26022018,23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,1,0,1,308
2112,27022018,0,2.6,40,1.8,1095,-9.6,0.0,0.0,0.0,1,0,1,236
2113,27022018,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,1,0,1,213
2114,27022018,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,1,0,1,145
2115,27022018,3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,1,0,1,102
2117,27022018,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,1,0,1,72
2118,27022018,6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,1,0,1,183
2119,27022018,7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,1,0,1,443
2121,27022018,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,1,0,1,455
2122,27022018,10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,1,0,1,261
2123,27022018,11,4.8,41,0.8,792,-7.3,0.53,0.0,0.0,1,0,1,342
2124,27022018,12,5.4,37,0.7,815,-8.1,0.43,0.0,0.0,1,0,1,353
2125,27022018,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,1,0,1,335
2126,27022018,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,1,0,1,357
2127,27022018,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,1,0,1,402
2128,27022018,16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,1,0,1,411
2129,27022018,17,6.8,57,1.0,623,-1.1,0.16,0.0,0.0,1,0,1,529
2130,27022018,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,1,0,1,897
2131,27022018,19,6.1,44,1.0,750,-5.2,0.0,0.0,0.0,1,0,1,616
2132,27022018,20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,1,0,1,461
2133,27022018,21,5.7,46,0.8,727,-5.0,0.0,0.0,0.0,1,0,1,449
2135,27022018,23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,1,0,1,310
2137,28022018,1,5.0,53,1.4,557,-3.8,0.0,0.0,0.0,1,0,1,229
2138,28022018,2,5.2,54,1.3,516,-3.3,0.0,0.0,0.0,1,0,1,174
2139,28022018,3,5.3,55,1.7,488,-3.0,0.0,0.0,0.0,1,0,1,116
2140,28022018,4,5.4,56,1.7,472,-2.6,0.0,0.0,0.0,1,0,1,72
2141,28022018,5,5.2,59,1.7,437,-2.1,0.0,0.0,0.0,1,0,1,62
2142,28022018,6,5.2,60,1.9,430,-1.9,0.0,0.0,0.0,1,0,1,165
2143,28022018,7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,1,0,1,426
2145,28022018,9,6.2,55,2.4,478,-2.1,0.13,0.0,0.0,1,0,1,419
2146,28022018,10,6.5,53,2.0,518,-2.4,0.21,0.0,0.0,1,0,1,285
2147,28022018,11,7.1,50,2.2,534,-2.6,0.33,0.0,0.0,1,0,1,332
2148,28022018,12,7.6,48,2.6,600,-2.7,0.39,0.0,0.0,1,0,1,305
2149,28022018,13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,1,0,1,28
2151,28022018,15,4.8,87,2.9,312,2.8,0.08,4.5,0.0,1,0,1,7
2152,28022018,16,4.2,89,2.5,479,2.5,0.07,0.0,0.0,1,0,1,9
2153,28022018,17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,1,0,1,8
2154,28022018,18,3.6,90,2.1,845,2.1,0.0,9.5,0.0,1,0,1,11
2155,28022018,19,2.5,95,1.9,838,1.7,0.0,0.0,0.0,1,0,1,19
2156,28022018,20,2.7,96,1.5,1479,2.1,0.0,0.0,0.0,1,0,1,8
2157,28022018,21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,1,0,1,10
2158,28022018,22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,1,0,1,13
2159,28022018,23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,1,0,1,23
2160,01032018,0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,2,1,1,71
2161,01032018,1,2.1,97,0.2,859,1.6,0.0,0.0,0.0,2,1,1,147
2162,01032018,2,2.0,97,1.0,580,1.5,0.0,0.0,0.0,2,1,1,180
2163,01032018,3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,2,1,1,92
2165,01032018,5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,2,1,1,11
2166,01032018,6,3.0,96,2.7,303,2.4,0.0,0.4,0.0,2,1,1,33
2167,01032018,7,2.6,89,4.3,320,0.9,0.0,0.0,0.0,2,1,1,61
2169,01032018,9,0.1,78,4.9,615,-3.2,0.09,0.0,0.0,2,1,1,160
2170,01032018,10,0.1,53,5.3,1022,-8.3,1.12,0.0,0.0,2,1,1,191
2171,01032018,11,0.8,52,4.6,1035,-7.9,2.2,0.0,0.0,2,1,1,239
2172,01032018,12,0.5,46,4.7,1172,-9.8,2.49,0.0,0.0,2,1,1,311
2173,01032018,13,1.4,37,4.0,1681,-11.7,2.95,0.0,0.0,2,1,1,358
2175,01032018,15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,2,1,1,458
2176,01032018,16,1.4,33,4.8,1480,-13.1,1.98,0.0,0.0,2,1,1,460
2177,01032018,17,0.4,37,5.2,1366,-12.6,1.23,0.0,0.0,2,1,1,423
2178,01032018,18,-0.8,40,4.7,1429,-12.7,0.43,0.0,0.0,2,1,1,317
2180,01032018,20,-2.2,49,3.5,1325,-11.4,0.0,0.0,0.0,2,1,1,246
2181,01032018,21,-3.0,50,3.7,1301,-11.9,0.0,0.0,0.0,2,1,1,212
2182,01032018,22,-3.6,52,3.7,1277,-12.0,0.0,0.0,0.0,2,1,1,190
2183,01032018,23,-4.0,52,3.4,1272,-12.4,0.0,0.0,0.0,2,1,1,190
2184,02032018,0,-4.3,53,2.6,1334,-12.4,0.0,0.0,0.0,2,0,1,156
2185,02032018,1,-4.6,52,2.1,1372,-12.9,0.0,0.0,0.0,2,0,1,108
2186,02032018,2,-5.3,52,1.2,1434,-13.6,0.0,0.0,0.0,2,0,1,71
2187,02032018,3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,2,0,1,49
2189,02032018,5,-6.1,49,1.0,1621,-15.1,0.0,0.0,0.0,2,0,1,65
2190,02032018,6,-6.4,50,1.5,1593,-15.1,0.0,0.0,0.0,2,0,1,135
2191,02032018,7,-6.6,52,0.5,1555,-14.8,0.0,0.0,0.0,2,0,1,401
2192,02032018,8,-6.2,45,0.4,1600,-16.2,0.17,0.0,0.0,2,0,1,617
2193,02032018,9,-4.6,34,1.2,1583,-18.1,0.87,0.0,0.0,2,0,1,343
2194,02032018,10,-1.8,30,2.1,1608,-17.1,1.59,0.0,0.0,2,0,1,274
2196,02032018,12,1.8,26,2.2,1556,-15.7,2.61,0.0,0.0,2,0,1,388
2197,02032018,13,2.3,22,3.1,1627,-17.2,2.83,0.0,0.0,2,0,1,375
2199,02032018,15,4.3,22,1.3,1837,-15.6,2.48,0.0,0.0,2,0,1,463
2200,02032018,16,5.2,21,2.1,1721,-15.4,1.97,0.0,0.0,2,0,1,574
2203,02032018,19,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,2,0,1,568
2204,02032018,20,1.2,35,2.5,1977,-12.6,0.0,0.0,0.0,2,0,1,427
2205,02032018,21,1.0,34,1.4,1880,-13.1,0.0,0.0,0.0,2,0,1,396
2206,02032018,22,0.5,38,0.9,1907,-12.2,0.0,0.0,0.0,2,0,1,414
2207,02032018,23,0.3,38,0.2,1895,-12.3,0.0,0.0,0.0,2,0,1,284
2208,03032018,0,0.5,34,0.4,1889,-13.5,0.0,0.0,0.0,2,0,1,218
2209,03032018,1,0.6,36,0.4,1933,-12.7,0.0,0.0,0.0,2,0,1,229
2210,03032018,2,0.9,35,0.5,1856,-12.8,0.0,0.0,0.0,2,0,1,176
2211,03032018,3,0.8,38,0.8,1594,-11.9,0.0,0.0,0.0,2,0,1,149
2212,03032018,4,0.6,43,0.9,1599,-10.5,0.0,0.0,0.0,2,0,1,93
2214,03032018,6,0.5,42,0.9,1543,-10.9,0.0,0.0,0.0,2,0,1,71
2215,03032018,7,0.1,43,1.4,1502,-11.0,0.0,0.0,0.0,2,0,1,159
2216,03032018,8,0.4,38,1.8,1564,-12.3,0.16,0.0,0.0,2,0,1,306
2217,03032018,9,2.2,30,1.5,1513,-13.6,0.81,0.0,0.0,2,0,1,329
2218,03032018,10,5.1,27,1.2,1563,-12.4,1.54,0.0,0.0,2,0,1,354
2219,03032018,11,8.1,21,2.1,1738,-12.9,2.15,0.0,0.0,2,0,1,431
2220,03032018,12,10.7,16,1.7,1657,-14.1,2.56,0.0,0.0,2,0,1,605
2221,03032018,13,12.2,14,1.6,1896,-14.5,2.75,0.0,0.0,2,0,1,771
2222,03032018,14,14.4,14,1.4,1833,-12.8,2.66,0.0,0.0,2,0,1,1025
2223,03032018,15,16.0,14,2.2,1828,-11.5,2.33,0.0,0.0,2,0,1,1238
2224,03032018,16,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,2,0,1,1285
2225,03032018,17,15.0,22,2.5,1946,-6.5,0.96,0.0,0.0,2,0,1,1197
2228,03032018,20,11.1,51,3.7,1957,1.3,0.0,0.0,0.0,2,0,1,631
2229,03032018,21,10.3,52,2.2,1843,0.8,0.0,0.0,0.0,2,0,1,588
2230,03032018,22,10.2,49,1.7,1972,0.0,0.0,0.0,0.0,2,0,1,516
2231,03032018,23,9.4,74,1.6,559,4.9,0.0,0.0,0.0,2,0,1,215
2232,04032018,0,8.5,87,0.9,303,6.4,0.0,0.0,0.0,2,0,1,161
2233,04032018,1,8.3,91,0.1,282,6.9,0.0,0.0,0.0,2,0,1,118
2234,04032018,2,8.3,95,0.3,243,7.5,0.0,0.0,0.0,2,0,1,95
2235,04032018,3,8.5,96,0.4,238,7.8,0.0,0.1,0.0,2,0,1,90
2236,04032018,4,8.8,95,0.2,218,8.0,0.0,0.0,0.0,2,0,1,34
2237,04032018,5,8.8,96,1.2,196,8.1,0.0,0.0,0.0,2,0,1,15
2238,04032018,6,8.6,96,0.7,224,7.9,0.0,0.2,0.0,2,0,1,20
2239,04032018,7,8.4,97,2.6,122,7.9,0.0,0.0,0.0,2,0,1,23
2240,04032018,8,8.3,97,0.6,152,7.8,0.01,0.0,0.0,2,0,1,70
2241,04032018,9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,2,0,1,157
2243,04032018,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,2,0,1,273
2244,04032018,12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,2,0,1,358
2246,04032018,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,2,0,1,475
2247,04032018,15,11.7,81,1.2,616,8.5,0.53,0.0,0.0,2,0,1,468
2248,04032018,16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,2,0,1,396
2250,04032018,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,2,0,1,436
2251,04032018,19,11.2,81,2.3,1614,8.0,0.0,0.0,0.0,2,0,1,289
2254,04032018,22,9.6,92,2.5,721,8.3,0.0,0.0,0.0,2,0,1,8
2256,05032018,0,7.6,88,2.5,1974,5.7,0.0,9.0,0.0,2,0,1,22
2257,05032018,1,7.0,88,2.5,2000,5.1,0.0,0.0,0.0,2,0,1,23
2258,05032018,2,6.3,89,2.2,1456,4.6,0.0,0.0,0.0,2,0,1,9
2259,05032018,3,5.7,92,2.0,458,4.4,0.0,1.5,0.0,2,0,1,2
2260,05032018,4,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,2,0,1,4
2261,05032018,5,4.7,89,2.3,1242,3.0,0.0,0.0,0.0,2,0,1,22
2262,05032018,6,4.2,87,2.0,1979,2.2,0.0,2.0,0.0,2,0,1,20
2263,05032018,7,3.8,87,2.2,2000,1.8,0.0,0.0,0.0,2,0,1,85
2264,05032018,8,3.6,88,2.3,2000,1.7,0.03,0.0,0.0,2,0,1,184
2265,05032018,9,3.7,85,1.8,2000,1.4,0.17,0.0,0.0,2,0,1,211
2266,05032018,10,4.4,80,1.8,2000,1.2,0.56,0.0,0.0,2,0,1,232
2267,05032018,11,6.1,66,1.9,2000,0.2,1.42,0.0,0.0,2,0,1,322
2268,05032018,12,7.6,58,2.4,2000,-0.1,1.85,0.0,0.0,2,0,1,438
2269,05032018,13,8.3,51,2.0,2000,-1.2,1.42,0.0,0.0,2,0,1,465
2270,05032018,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,2,0,1,550
2271,05032018,15,10.3,43,2.5,2000,-1.7,2.45,0.0,0.0,2,0,1,637
2272,05032018,16,11.0,39,1.2,2000,-2.4,1.96,0.0,0.0,2,0,1,718
2273,05032018,17,10.0,43,1.4,2000,-2.0,1.12,0.0,0.0,2,0,1,865
2274,05032018,18,8.1,47,1.7,2000,-2.5,0.34,0.0,0.0,2,0,1,1155
2275,05032018,19,5.8,53,1.7,2000,-3.0,0.02,0.0,0.0,2,0,1,782
2276,05032018,20,4.3,57,1.3,2000,-3.4,0.0,0.0,0.0,2,0,1,578
2277,05032018,21,3.1,59,1.5,2000,-4.1,0.0,0.0,0.0,2,0,1,533
2278,05032018,22,2.3,63,1.0,2000,-4.0,0.0,0.0,0.0,2,0,1,466
2279,05032018,23,1.9,60,1.3,2000,-5.0,0.0,0.0,0.0,2,0,1,274
2280,06032018,0,1.3,69,0.8,2000,-3.7,0.0,0.0,0.0,2,0,1,224
2281,06032018,1,0.8,67,0.8,2000,-4.6,0.0,0.0,0.0,2,0,1,188
2283,06032018,3,0.1,71,0.4,2000,-4.5,0.0,0.0,0.0,2,0,1,82
2284,06032018,4,-0.5,75,0.6,1967,-4.3,0.0,0.0,0.0,2,0,1,79
2286,06032018,6,-1.0,77,0.4,1578,-4.5,0.0,0.0,0.0,2,0,1,214
2287,06032018,7,-1.0,78,0.6,1484,-4.3,0.0,0.0,0.0,2,0,1,583
2288,06032018,8,-0.7,76,1.0,1461,-4.4,0.2,0.0,0.0,2,0,1,997
2289,06032018,9,1.2,62,0.8,1338,-5.2,0.85,0.0,0.0,2,0,1,556
2290,06032018,10,3.7,51,1.3,1596,-5.5,1.56,0.0,0.0,2,0,1,380
2291,06032018,11,6.3,41,1.3,1519,-6.0,2.12,0.0,0.0,2,0,1,475
2292,06032018,12,8.5,34,1.9,1876,-6.4,2.55,0.0,0.0,2,0,1,504
2295,06032018,15,10.1,24,1.8,1839,-9.6,2.12,0.0,0.0,2,0,1,616
2297,06032018,17,10.2,27,2.8,1826,-8.0,1.22,0.0,0.0,2,0,1,883
2299,06032018,19,7.1,30,2.7,2000,-9.3,0.02,0.0,0.0,2,0,1,833
2300,06032018,20,6.1,31,2.8,2000,-9.8,0.0,0.0,0.0,2,0,1,666
2301,06032018,21,5.5,33,3.2,1995,-9.5,0.0,0.0,0.0,2,0,1,625
2302,06032018,22,4.5,40,1.3,1871,-7.9,0.0,0.0,0.0,2,0,1,514
2303,06032018,23,3.5,44,0.9,1905,-7.6,0.0,0.0,0.0,2,0,1,361
2304,07032018,0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,2,0,1,289
2306,07032018,2,2.6,50,1.3,1962,-6.8,0.0,0.0,0.0,2,0,1,134
2307,07032018,3,2.7,55,1.5,1989,-5.4,0.0,0.0,0.0,2,0,1,92
2308,07032018,4,2.6,61,1.7,1998,-4.1,0.0,0.0,0.0,2,0,1,49
2309,07032018,5,2.5,63,1.3,1987,-3.8,0.0,0.0,0.0,2,0,1,97
2310,07032018,6,2.4,65,1.8,1989,-3.5,0.0,0.0,0.0,2,0,1,232
2311,07032018,7,2.2,65,1.9,2000,-3.7,0.0,0.0,0.0,2,0,1,598
2312,07032018,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,2,0,1,1032
2313,07032018,9,3.8,58,2.0,1785,-3.7,0.49,0.0,0.0,2,0,1,566
2314,07032018,10,5.2,52,1.5,1808,-3.8,0.74,0.0,0.0,2,0,1,410
2315,07032018,11,8.0,43,1.7,1909,-3.8,1.74,0.0,0.0,2,0,1,441
2316,07032018,12,9.6,39,1.8,1982,-3.7,2.09,0.0,0.0,2,0,1,550
2317,07032018,13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,2,0,1,509
2318,07032018,14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,2,0,1,505
2319,07032018,15,10.2,34,2.3,1919,-4.9,1.19,0.0,0.0,2,0,1,620
2321,07032018,17,10.4,37,1.0,2000,-3.6,0.67,0.0,0.0,2,0,1,849
2322,07032018,18,9.6,42,2.0,2000,-2.7,0.14,0.0,0.0,2,0,1,1365
2323,07032018,19,8.9,44,2.3,2000,-2.7,0.0,0.0,0.0,2,0,1,799
2324,07032018,20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,2,0,1,587
2325,07032018,21,7.9,56,1.4,1975,-0.3,0.0,0.0,0.0,2,0,1,411
2326,07032018,22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,2,0,1,147
2327,07032018,23,6.0,79,2.0,918,2.6,0.0,0.0,0.0,2,0,1,48
2328,08032018,0,5.2,83,1.5,733,2.5,0.0,0.5,0.0,2,0,1,49
2329,08032018,1,4.7,86,0.7,717,2.5,0.0,0.0,0.0,2,0,1,23
2330,08032018,2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,2,0,1,19
2331,08032018,3,3.8,90,0.8,448,2.3,0.0,2.0,0.0,2,0,1,12
2332,08032018,4,3.3,90,1.3,682,1.8,0.0,0.0,0.0,2,0,1,8
