Id,Date,Hour,Temperature,Humidity,Wind_Speed,Visibility,Dew_Point,Solar_Radiation,Rainfall,Snowfall,Season,IsHoliday,IsFunctioningDay,Bikes_Rented
1073,14012018,17,4.5,51,1.1,1244,-4.7,0.17,0,0,1,0,1,302
1074,14012018,18,4.1,53,1.3,1132,-4.6,0,0,0,1,0,1,250
1075,14012018,19,3.9,54,1.1,1102,-4.5,0,0,0,1,0,1,208
1076,14012018,20,3.5,55,1,1100,-4.7,0,0,0,1,0,1,210
1077,14012018,21,3.1,58,0.4,936,-4.3,0,0,0,1,0,1,213
1078,14012018,22,2.8,60,0.6,829,-4.2,0,0,0,1,0,1,196
1080,15012018,0,3,60,0.5,842,-4,0,0,0,1,0,1,171
1081,15012018,1,3,62,0.9,835,-3.5,0,0,0,1,0,1,122
1082,15012018,2,3.6,65,0.9,959,-2.3,0,0,0,1,0,1,74
1083,15012018,3,4.4,70,1.7,928,-0.6,0,0,0,1,0,1,58
1084,15012018,4,4.9,73,1.8,881,0.4,0,0,0,1,0,1,38
1085,15012018,5,5,76,1.9,808,1.1,0,0,0,1,0,1,55
1086,15012018,6,4.9,83,3,582,2.2,0,0,0,1,0,1,82
1087,15012018,7,4.4,87,1,357,2.4,0,0,0,1,0,1,209
1088,15012018,8,4.1,85,1.1,470,1.7,0,0,0,1,0,1,444
1089,15012018,9,3.9,86,1.7,399,1.7,0.11,0.2,0,1,0,1,303
1090,15012018,10,4.2,82,2.2,560,1.3,0.22,0,0,1,0,1,212
1091,15012018,11,4.7,75,2.3,533,0.6,0.54,0,0,1,0,1,254
1092,15012018,12,6.2,64,1.9,549,-0.1,0.79,0,0,1,0,1,311
1093,15012018,13,6.1,61,2.3,534,-0.8,0.91,0,0,1,0,1,309
1095,15012018,15,7.4,38,1.7,817,-6,0.63,0,0,1,0,1,349
1096,15012018,16,7.5,37,0.9,813,-6.2,0.48,0,0,1,0,1,365
1097,15012018,17,6.5,40,0.8,804,-6.1,0.23,0,0,1,0,1,455
1099,15012018,19,4.4,53,1.2,538,-4.3,0,0,0,1,0,1,444
1100,15012018,20,3.7,58,1.3,474,-3.8,0,0,0,1,0,1,321
1101,15012018,21,3.4,59,0.8,471,-3.8,0,0,0,1,0,1,334
1102,15012018,22,3,61,1.6,460,-3.8,0,0,0,1,0,1,333
1105,16012018,1,1.2,64,0.7,455,-4.8,0,0,0,1,0,1,207
1106,16012018,2,0.5,72,0.7,385,-3.9,0,0,0,1,0,1,141
1107,16012018,3,0.3,70,0.6,438,-4.5,0,0,0,1,0,1,81
1108,16012018,4,0.8,65,0.7,502,-5,0,0,0,1,0,1,51
1109,16012018,5,1.1,64,0.5,505,-4.9,0,0,0,1,0,1,58
1110,16012018,6,1.2,69,0.6,436,-3.8,0,0,0,1,0,1,140
1111,16012018,7,1.1,69,0.6,418,-3.9,0,0,0,1,0,1,318
1112,16012018,8,1.2,68,0.6,411,-4,0,0,0,1,0,1,650
1113,16012018,9,1.9,65,0.8,402,-3.9,0.06,0,0,1,0,1,376
1114,16012018,10,2.7,60,0.5,392,-4.3,0.18,0,0,1,0,1,221
1115,16012018,11,3.9,57,0.8,363,-3.8,0.28,0,0,1,0,1,256
1116,16012018,12,5.2,52,1.2,349,-3.8,0.45,0,0,1,0,1,276
1118,16012018,14,6.5,43,0.8,468,-5.2,0.52,0,0,1,0,1,276
1119,16012018,15,6.3,40,0.3,498,-6.3,0.19,0,0,1,0,1,250
1120,16012018,16,5.8,50,0.9,547,-3.8,0.11,0,0,1,0,1,277
1121,16012018,17,5.2,58,0.8,462,-2.4,0.08,0,0,1,0,1,381
1124,16012018,20,4.5,58,0.8,383,-3,0,0,0,1,0,1,332
1125,16012018,21,4.3,56,0.7,434,-3.7,0,0,0,1,0,1,342
1127,16012018,23,3.9,60,0.9,379,-3.1,0,0,0,1,0,1,242
1128,17012018,0,3.5,62,0.4,382,-3.1,0,0,0,1,0,1,204
1129,17012018,1,3.3,64,0.4,339,-2.8,0,0,0,1,0,1,183
1130,17012018,2,3.1,65,0.8,310,-2.8,0,0,0,1,0,1,140
1133,17012018,5,2.9,66,0.8,325,-2.8,0,0,0,1,0,1,72
1134,17012018,6,2.7,71,1.1,270,-2,0,0,0,1,0,1,115
1135,17012018,7,2.5,71,0.9,289,-2.2,0,0,0,1,0,1,272
1136,17012018,8,2.6,70,0.6,296,-2.3,0,0,0,1,0,1,537
1137,17012018,9,3,66,0.7,306,-2.7,0.12,0,0,1,0,1,337
1138,17012018,10,4.3,58,0.5,401,-3.2,0.23,0,0,1,0,1,212
1139,17012018,11,6,51,1,436,-3.3,0.55,0,0,1,0,1,270
1141,17012018,13,8,54,1.8,435,-0.7,0.57,0,0,1,0,1,273
1142,17012018,14,7.7,54,2.6,313,-1,0.58,0,0,1,0,1,258
1143,17012018,15,8.5,49,1.3,400,-1.6,0.73,0,0,1,0,1,278
1144,17012018,16,8.3,54,1.2,330,-0.4,0.44,0,0,1,0,1,314
1146,17012018,18,5.2,62,2.9,503,-1.5,0.01,0,0,1,0,1,501
1147,17012018,19,4.2,68,2.4,446,-1.1,0,0,0,1,0,1,360
1148,17012018,20,3.5,72,1.7,361,-1,0,0,0,1,0,1,286
1149,17012018,21,3.1,74,1.1,333,-1,0,0,0,1,0,1,320
1150,17012018,22,2.8,74,0.5,309,-1.3,0,0,0,1,0,1,313
1151,17012018,23,2.7,74,0.8,291,-1.4,0,0,0,1,0,1,227
1152,18012018,0,2.7,73,1,290,-1.6,0,0,0,1,0,1,215
1153,18012018,1,3.2,72,1.9,306,-1.3,0,0,0,1,0,1,190
1154,18012018,2,3.3,73,1.2,288,-1,0,0,0,1,0,1,137
1155,18012018,3,3.6,74,1.7,273,-0.6,0,0,0,1,0,1,95
1156,18012018,4,3.3,80,2.1,232,0.1,0,0,0,1,0,1,50
1157,18012018,5,2.6,82,2,229,-0.1,0,0,0,1,0,1,68
1158,18012018,6,2.2,82,2,211,-0.5,0,0,0,1,0,1,107
1161,18012018,9,1.2,84,2.1,210,-1.2,0.07,0,0,1,0,1,305
1163,18012018,11,1.8,75,1.8,301,-2.1,0.35,0,0,1,0,1,261
1164,18012018,12,2.5,72,2.4,256,-2,0,0,0,1,0,1,267
1166,18012018,14,4.4,42,2.3,719,-7.4,0.72,0,0,1,0,1,301
1168,18012018,16,3.6,42,2.4,883,-8.1,0.29,0,0,1,0,1,328
1170,18012018,18,2,39,2.1,1259,-10.5,0.01,0,0,1,0,1,506
1171,18012018,19,1.5,41,1,1210,-10.3,0,0,0,1,0,1,365
1173,18012018,21,0.8,45,1.5,1184,-9.8,0,0,0,1,0,1,339
1174,18012018,22,0.7,45,2,1084,-9.9,0,0,0,1,0,1,318
1175,18012018,23,0.6,47,2.3,1046,-9.4,0,0,0,1,0,1,232
1176,19012018,0,0.3,45,1.8,1154,-10.2,0,0,0,1,0,1,211
1178,19012018,2,-0.3,44,1.7,1295,-11.1,0,0,0,1,0,1,140
1179,19012018,3,-0.6,43,1.7,1316,-11.6,0,0,0,1,0,1,93
1180,19012018,4,-0.7,45,1.4,1241,-11.1,0,0,0,1,0,1,58
1181,19012018,5,-1.4,47,1.4,1301,-11.2,0,0,0,1,0,1,61
1182,19012018,6,-1.8,49,1.4,1359,-11.1,0,0,0,1,0,1,151
1184,19012018,8,-2.5,50,1,1281,-11.5,0,0,0,1,0,1,648
1186,19012018,10,0,29,1.3,1592,-15.9,0.52,0,0,1,0,1,255
1187,19012018,11,2.2,20,0.6,1794,-18.5,0.83,0,0,1,0,1,283
1188,19012018,12,4.3,28,1.5,1858,-12.6,0.98,0,0,1,0,1,341
1189,19012018,13,4.7,26,2.6,1370,-13.2,1.11,0,0,1,0,1,341
1190,19012018,14,4.7,24,3.6,1552,-14.2,1.08,0,0,1,0,1,349
1191,19012018,15,5.4,25,2.4,1686,-13.1,0.9,0,0,1,0,1,381
1192,19012018,16,4.9,27,2.8,1648,-12.5,0.65,0,0,1,0,1,390
1193,19012018,17,4.1,34,3.1,1810,-10.3,0.28,0,0,1,0,1,468
1194,19012018,18,2.9,45,1.6,1629,-7.8,0.04,0,0,1,0,1,702
1195,19012018,19,2,48,1.8,1519,-7.8,0,0,0,1,0,1,471
1196,19012018,20,1.2,51,0.6,1544,-7.8,0,0,0,1,0,1,342
1198,19012018,22,0,56,0.8,1544,-7.7,0,0,0,1,0,1,292
1199,19012018,23,-0.5,59,0.9,1487,-7.5,0,0,0,1,0,1,236
1200,20012018,0,-0.6,60,0.6,1433,-7.4,0,0,0,1,0,1,228
1201,20012018,1,-0.9,64,0.4,1273,-6.8,0,0,0,1,0,1,258
1202,20012018,2,-0.9,65,0.6,1369,-6.6,0,0,0,1,0,1,216
1203,20012018,3,-0.9,65,0.2,1359,-6.6,0,0,0,1,0,1,118
1204,20012018,4,-0.7,65,0.6,1226,-6.4,0,0,0,1,0,1,89
1205,20012018,5,-0.3,62,0.6,862,-6.7,0,0,0,1,0,1,56
1207,20012018,7,0.2,60,0.3,1145,-6.6,0,0,0,1,0,1,101
1208,20012018,8,0.3,63,0.4,1140,-5.9,0,0,0,1,0,1,191
1209,20012018,9,0.9,63,0.9,1090,-5.3,0.07,0,0,1,0,1,234
1210,20012018,10,2.1,60,1.2,1005,-4.8,0.3,0,0,1,0,1,259
1211,20012018,11,3.7,59,1.8,978,-3.5,0.51,0,0,1,0,1,285
1212,20012018,12,5.3,55,2.6,904,-3,0.85,0,0,1,0,1,325
1213,20012018,13,6.3,55,3,792,-2,0.85,0,0,1,0,1,356
1214,20012018,14,5.9,61,3.2,623,-1,0.52,0,0,1,0,1,334
1215,20012018,15,6.3,55,3,355,-2,0.68,0,0,1,0,1,406
1218,20012018,18,4.6,55,3.2,232,-3.6,0.03,0,0,1,0,1,283
1219,20012018,19,3.5,66,1.7,187,-2.2,0,0,0,1,0,1,223
1220,20012018,20,2.9,66,1.2,173,-2.8,0,0,0,1,0,1,219
1221,20012018,21,2.1,48,2.8,346,-7.7,0,0,0,1,0,1,220
1222,20012018,22,1.5,48,2.4,422,-8.3,0,0,0,1,0,1,232
1223,20012018,23,0.8,53,1.7,382,-7.7,0,0,0,1,0,1,164
1224,21012018,0,-0.3,60,1.9,340,-7.1,0,0,0,1,0,1,196
1226,21012018,2,-1.5,63,1,380,-7.6,0,0,0,1,0,1,107
1227,21012018,3,-2,60,0.5,474,-8.7,0,0,0,1,0,1,107
1228,21012018,4,-2.3,47,0.7,984,-12.1,0,0,0,1,0,1,73
1229,21012018,5,-2.6,49,1.1,1065,-11.8,0,0,0,1,0,1,32
1230,21012018,6,-3.1,54,1.4,1037,-11.1,0,0,0,1,0,1,36
1231,21012018,7,-3.2,54,1.2,1113,-11.2,0,0,0,1,0,1,61
1232,21012018,8,-3.6,53,0.5,1227,-11.8,0,0,0,1,0,1,115
1234,21012018,10,-1.3,37,0.8,1070,-14.1,0.47,0,0,1,0,1,189
1235,21012018,11,1.9,25,1,1493,-16.1,0.78,0,0,1,0,1,216
1236,21012018,12,3.9,30,1.6,1085,-12.1,0.91,0,0,1,0,1,271
1237,21012018,13,4.9,22,2,1446,-15,1,0,0,1,0,1,343
1238,21012018,14,5.4,18,1.2,1923,-17,0.96,0,0,1,0,1,340
1239,21012018,15,5.4,20,2.2,1890,-15.8,0.8,0,0,1,0,1,389
1240,21012018,16,4.7,17,2.1,2000,-18.3,0.55,0,0,1,0,1,396
1241,21012018,17,3.8,20,1.3,2000,-17.1,0.24,0,0,1,0,1,383
1242,21012018,18,2.5,24,2,2000,-16,0.02,0,0,1,0,1,295
1243,21012018,19,1.3,25,1.3,2000,-16.6,0,0,0,1,0,1,223
1244,21012018,20,0.3,27,0.4,2000,-16.5,0,0,0,1,0,1,258
1245,21012018,21,-0.1,29,0.5,2000,-16,0,0,0,1,0,1,237
1246,21012018,22,-0.3,32,0.7,2000,-15,0,0,0,1,0,1,207
1247,21012018,23,-0.4,32,0.6,2000,-15.1,0,0,0,1,0,1,170
1248,22012018,0,-0.2,30,0.4,2000,-15.7,0,0,0,1,0,1,171
1249,22012018,1,-0.2,32,0.7,2000,-14.9,0,0,0,1,0,1,97
1250,22012018,2,-0.2,33,1.4,2000,-14.5,0,0,0,1,0,1,73
1251,22012018,3,-0.3,31,0.3,2000,-15.4,0,0,0,1,0,1,53
1252,22012018,4,0,32,0.4,2000,-14.7,0,0,0,1,0,1,31
1253,22012018,5,0,32,0.7,2000,-14.7,0,0,0,1,0,1,60
1254,22012018,6,0,33,0.4,2000,-14.3,0,0,0,1,0,1,165
1255,22012018,7,-0.4,34,1,1989,-14.3,0,0,0,1,0,1,316
1256,22012018,8,-0.7,32,0.5,1991,-15.3,0,0,0,1,0,1,683
1257,22012018,9,0.1,33,0.8,1901,-14.3,0.06,0,0,1,0,1,365
1258,22012018,10,1.1,31,0.7,1898,-14.1,0.25,0,0,1,0,1,221
1259,22012018,11,2.4,27,0.9,1796,-14.7,0.47,0,0,1,0,1,277
1260,22012018,12,3.9,28,0.9,1383,-12.9,0.6,0,0,1,0,1,323
1261,22012018,13,3.9,33,0.6,1249,-10.9,0.19,0,0,1,0,1,281
1263,22012018,15,3.6,69,1.8,655,-1.5,0.17,0,0,1,0,1,63
1265,22012018,17,1.3,93,1.2,81,0.2,0.03,0,0.2,1,0,1,43
1266,22012018,18,1.1,96,3,187,0.5,0,3.3,1,1,0,1,170
1267,22012018,19,-0.1,88,3.2,582,-1.8,0,0,1,1,0,1,167
1268,22012018,20,-0.8,85,2.9,836,-3,0,0,1,1,0,1,181
1269,22012018,21,-1.8,85,2.9,590,-3.9,0,0,1,1,0,1,187
1270,22012018,22,-3.2,81,3.9,492,-6,0,0,1,1,0,1,170
1272,23012018,0,-5.3,77,3.8,894,-8.7,0,0,1,1,0,1,96
1274,23012018,2,-7.5,65,3.9,2000,-12.9,0,0,1,1,0,1,75
1275,23012018,3,-8.6,68,3.3,2000,-13.4,0,0,1,1,0,1,55
1276,23012018,4,-9.5,49,4.3,2000,-18.2,0,0,1,1,0,1,45
1277,23012018,5,-10.5,46,3,2000,-19.9,0,0,1,1,0,1,44
1278,23012018,6,-11.5,47,3.2,2000,-20.5,0,0,1,1,0,1,84
1279,23012018,7,-12.5,41,4.5,2000,-23,0,0,1,1,0,1,211
1280,23012018,8,-13,41,4,2000,-23.5,0,0,1,1,0,1,423
1281,23012018,9,-13.3,36,3.5,2000,-25.2,0.19,0,1,1,0,1,228
1283,23012018,11,-11.7,27,4,1935,-26.9,0.94,0,1,1,0,1,184
1284,23012018,12,-11.3,27,3.7,1955,-26.6,1.18,0,1,1,0,1,180
1285,23012018,13,-11,27,4,1959,-26.3,1.26,0,1,1,0,1,189
1286,23012018,14,-10.4,30,4.3,2000,-24.6,1.22,0,1,1,0,1,169
1287,23012018,15,-9.7,32,3.6,2000,-23.3,1.04,0,1,1,0,1,181
1290,23012018,18,-11.5,43,2.4,2000,-21.6,0.05,0,0.9,1,0,1,351
1291,23012018,19,-12,47,3.2,2000,-21,0,0,0.9,1,0,1,248
1292,23012018,20,-12.5,52,3,2000,-20.3,0,0,0.9,1,0,1,178
1294,23012018,22,-13.9,45,4,2000,-23.2,0,0,0.9,1,0,1,117
1295,23012018,23,-14.3,38,4,2000,-25.5,0,0,0.9,1,0,1,106
1296,24012018,0,-14.6,34,3.9,2000,-27,0,0,0.9,1,0,1,90
1298,24012018,2,-15.2,32,3.1,2000,-28.2,0,0,0.9,1,0,1,50
1301,24012018,5,-15.6,29,3.7,2000,-29.6,0,0,0.9,1,0,1,34
1302,24012018,6,-15.7,29,2.5,2000,-29.7,0,0,0.9,1,0,1,71
1303,24012018,7,-15.9,30,3,2000,-29.5,0,0,0.9,1,0,1,164
1304,24012018,8,-16.2,30,1.6,2000,-29.8,0,0,0.9,1,0,1,364
1305,24012018,9,-15.8,27,3.4,2000,-30.5,0.2,0,0.9,1,0,1,192
1306,24012018,10,-14.5,24,4.6,1902,-30.6,0.61,0,0.9,1,0,1,90
1309,24012018,13,-12,25,6,1887,-28,1.27,0,0.9,1,0,1,140
1310,24012018,14,-11.1,26,3.8,1980,-26.8,1.25,0,0.8,1,0,1,125
1311,24012018,15,-10.8,29,3.8,2000,-25.4,1.06,0,0.7,1,0,1,149
1312,24012018,16,-11.2,30,4.7,2000,-25.3,0.77,0,0.7,1,0,1,124
1313,24012018,17,-11.8,26,3.5,2000,-27.4,0.39,0,0.7,1,0,1,203
1314,24012018,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,1,0,1,297
1315,24012018,19,-13.8,32,2.2,2000,-26.9,0,0,0.7,1,0,1,211
1316,24012018,20,-14.3,37,1.3,2000,-25.8,0,0,0.7,1,0,1,125
1318,24012018,22,-15.2,45,4,2000,-24.4,0,0,0.7,1,0,1,121
1319,24012018,23,-15.7,43,3.6,2000,-25.4,0,0,0.7,1,0,1,82
1320,25012018,0,-15.9,43,3.8,2000,-25.6,0,0,0.7,1,0,1,78
1323,25012018,3,-16,40,1.9,2000,-26.5,0,0,0.7,1,0,1,32
1324,25012018,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,1,0,1,22
1325,25012018,5,-15.8,37,2.7,2000,-27.1,0,0,0.7,1,0,1,34
1326,25012018,6,-16.1,33,3,2000,-28.7,0,0,0.7,1,0,1,71
1327,25012018,7,-16.2,33,2.2,2000,-28.7,0,0,0.7,1,0,1,165
1329,25012018,9,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,1,0,1,187
1330,25012018,10,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,1,0,1,105
1331,25012018,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,1,0,1,122
1333,25012018,13,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,1,0,1,130
1334,25012018,14,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,1,0,1,160
1335,25012018,15,-9.7,28,3.7,2000,-24.8,1,0,0.5,1,0,1,130
1336,25012018,16,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,1,0,1,152
1337,25012018,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,1,0,1,170
1338,25012018,18,-11.8,33,4,2000,-24.8,0.04,0,0.5,1,0,1,288
1339,25012018,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,1,0,1,178
1340,25012018,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,1,0,1,141
1341,25012018,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,1,0,1,137
1342,25012018,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,1,0,1,113
1343,25012018,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,1,0,1,79
1344,26012018,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,1,0,1,68
1345,26012018,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,1,0,1,93
1346,26012018,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,1,0,1,54
1347,26012018,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,1,0,1,41
1348,26012018,4,-16.4,36,1.5,2000,-28,0,0,0.5,1,0,1,24
1349,26012018,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,1,0,1,36
1350,26012018,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,1,0,1,64
1351,26012018,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,1,0,1,142
1352,26012018,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,1,0,1,322
1353,26012018,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,1,0,1,149
1354,26012018,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,1,0,1,96
1355,26012018,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,1,0,1,93
1356,26012018,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,1,0,1,111
1357,26012018,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,1,0,1,115
1358,26012018,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,1,0,1,116
1359,26012018,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,1,0,1,140
1360,26012018,16,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,1,0,1,147
1361,26012018,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,1,0,1,196
1362,26012018,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,1,0,1,305
1363,26012018,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,1,0,1,171
1364,26012018,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,1,0,1,121
1365,26012018,21,-14.1,36,1.8,1869,-25.9,0,0,0.3,1,0,1,130
1366,26012018,22,-14.6,40,1.8,1746,-25.2,0,0,0.3,1,0,1,108
1367,26012018,23,-14.4,38,2.7,1738,-25.6,0,0,0.3,1,0,1,89
1368,27012018,0,-15,42,1.2,1766,-25,0,0,0.3,1,0,1,80
1369,27012018,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,1,0,1,94
1370,27012018,2,-15.3,43,0.6,1867,-25,0,0,0.3,1,0,1,75
1371,27012018,3,-15.3,43,0.8,1963,-25,0,0,0.3,1,0,1,41
1372,27012018,4,-15.3,47,0.8,1868,-24,0,0,0.3,1,0,1,36
1374,27012018,6,-15.3,47,0.7,1921,-24,0,0,0.3,1,0,1,33
1375,27012018,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,1,0,1,57
1376,27012018,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,1,0,1,84
1377,27012018,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,1,0,1,105
1378,27012018,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,1,0,1,96
1381,27012018,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,1,0,1,189
1382,27012018,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,1,0,1,193
1383,27012018,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,1,0,1,192
1384,27012018,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,1,0,1,195
1385,27012018,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,1,0,1,207
1386,27012018,18,-6.6,31,3,1988,-20.9,0.06,0,0,1,0,1,162
1387,27012018,19,-7.1,33,2,1887,-20.6,0,0,0,1,0,1,122
1388,27012018,20,-7.6,36,1.7,1858,-20.1,0,0,0,1,0,1,117
1389,27012018,21,-7.9,35,2.6,1878,-20.7,0,0,0,1,0,1,103
1390,27012018,22,-7.8,43,2.3,1804,-18.2,0,0,0,1,0,1,114
1391,27012018,23,-7.6,42,1.2,1760,-18.3,0,0,0,1,0,1,103
1393,28012018,1,-7.5,45,2.4,1853,-17.4,0,0,0,1,0,1,103
1394,28012018,2,-7.8,51,1.9,1627,-16.1,0,0,0,1,0,1,72
1396,28012018,4,-7.6,37,1.6,1966,-19.8,0,0,0,1,0,1,38
1397,28012018,5,-7.5,33,1.5,2000,-21,0,0,0,1,0,1,21
1398,28012018,6,-7.8,35,1.9,2000,-20.6,0,0,0,1,0,1,30
1399,28012018,7,-8,39,1.9,2000,-19.5,0,0,0,1,0,1,42
1400,28012018,8,-8.1,43,1.7,1943,-18.5,0,0,0,1,0,1,72
1401,28012018,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,1,0,1,104
1402,28012018,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,1,0,1,111
1403,28012018,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,1,0,1,145
1404,28012018,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,1,0,1,189
1405,28012018,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,1,0,1,206
1407,28012018,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,1,0,1,217
1408,28012018,16,-2.1,27,4,2000,-18.6,0.52,0,0,1,0,1,187
1409,28012018,17,-3.8,32,5.2,2000,-18.1,0.25,0,0,1,0,1,178
1411,28012018,19,-6,31,3.6,2000,-20.4,0,0,0,1,0,1,134
1412,28012018,20,-7,30,2.8,2000,-21.6,0,0,0,1,0,1,113
1413,28012018,21,-7.3,34,3.5,2000,-20.5,0,0,0,1,0,1,106
1414,28012018,22,-7.9,40,2.5,1997,-19.1,0,0,0,1,0,1,105
1415,28012018,23,-8.7,42,2.1,1981,-19.3,0,0,0,1,0,1,81
1416,29012018,0,-9.3,45,0.7,1976,-19,0,0,0,1,0,1,80
1417,29012018,1,-9.8,47,1.3,1934,-19,0,0,0,1,0,1,62
1418,29012018,2,-10.2,47,0.9,1808,-19.3,0,0,0,1,0,1,49
1419,29012018,3,-9.8,43,2.8,1963,-20,0,0,0,1,0,1,27
1420,29012018,4,-9.9,45,2.5,1967,-19.6,0,0,0,1,0,1,26
1421,29012018,5,-10.4,47,1,1921,-19.5,0,0,0,1,0,1,50
1424,29012018,8,-11.5,38,1,1998,-23,0.01,0,0,1,0,1,450
1425,29012018,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,1,0,1,217
1426,29012018,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,1,0,1,135
1427,29012018,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,1,0,1,166
1428,29012018,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,1,0,1,186
1429,29012018,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,1,0,1,166
1430,29012018,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,1,0,1,168
1431,29012018,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,1,0,1,177
1434,29012018,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,1,0,1,438
1437,29012018,21,-7.7,42,2.9,1905,-18.4,0,0,0,1,0,1,182
1438,29012018,22,-8.8,40,3,1985,-19.9,0,0,0,1,0,1,172
1439,29012018,23,-9.4,41,1.6,2000,-20.2,0,0,0,1,0,1,99
1440,30012018,0,-10,34,1.1,2000,-22.9,0,0,0,1,0,1,108
1441,30012018,1,-10.4,37,0.3,2000,-22.3,0,0,0,1,0,1,129
1442,30012018,2,-10.6,40,1,2000,-21.6,0,0,0,1,0,1,84
1443,30012018,3,-10.7,42,1.4,2000,-21.1,0,0,0,1,0,1,54
1444,30012018,4,-11.1,50,1.2,1986,-19.4,0,0,0,1,0,1,33
1445,30012018,5,-11.3,53,1.6,1979,-19,0,0,0,1,0,1,47
1446,30012018,6,-11.2,53,0.9,2000,-18.9,0,0,0,1,0,1,94
1448,30012018,8,-11.1,61,0.7,1963,-17.1,0.01,0,0,1,0,1,491
1449,30012018,9,-9.9,49,0.8,1624,-18.6,0.2,0,0,1,0,1,254
1450,30012018,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,1,0,1,170
1451,30012018,11,-4.5,29,1.3,1912,-19.8,0.79,0,0,1,0,1,220
1452,30012018,12,-3.2,32,2.7,1900,-17.5,1.01,0,0,1,0,1,253
1453,30012018,13,-1.3,35,2,1893,-14.8,1.18,0,0,1,0,1,225
1455,30012018,15,-1.6,55,2.5,1891,-9.4,0.64,0,0,1,0,1,173
1456,30012018,16,-2.2,76,1.7,233,-5.8,0.25,0,0,1,0,1,94
1457,30012018,17,-2.4,85,0.3,174,-4.5,0.06,0,0.6,1,0,1,53
1459,30012018,19,-1.7,91,1.1,167,-2.9,0,0,3,1,0,1,59
1460,30012018,20,-1.5,91,1.7,270,-2.7,0,0,3.3,1,0,1,72
1461,30012018,21,-1.6,91,1.3,508,-2.8,0,1.5,3.5,1,0,1,60
1462,30012018,22,-1.7,85,1.2,1006,-3.8,0,0,3.5,1,0,1,73
1464,31012018,0,-1.7,83,0.8,1113,-4.2,0,0,3.5,1,0,1,69
1465,31012018,1,-1.6,81,1.1,1141,-4.4,0,0,3.5,1,0,1,96
1466,31012018,2,-1.6,80,1.4,1097,-4.6,0,0,3.5,1,0,1,60
1467,31012018,3,-2.2,83,1,977,-4.7,0,0,3.5,1,0,1,47
